"symbol"	"num_hgnc_id"	"chr"	"pos"	"glen"	"prob"	"s_het"
"MORN1"	"25852"	"1"	1904	1904	3.91733499532353e-05	0.004912323
"MORN2"	"30166"	"2"	302	302	3.07455876786529e-06	NA
"MORN3"	"29807"	"12"	787	787	1.52543405930117e-05	0.003452576
"MORN4"	"24001"	"10"	812	812	1.43274093161838e-05	0.013829829
"MORN5"	"17841"	"9"	631	631	1.10422227395899e-05	0.012939039
"MOS"	"7199"	"8"	1041	1041	2.49214006446571e-05	0.017630601
"MOSMO"	"27087"	"16"	683	683	1.13335251595992e-05	NA
"MOSPD1"	"25235"	"X"	711	711	8.96262335435079e-06	0.254982512
"MOSPD2"	"28381"	"X"	1904	1904	2.20536487778556e-05	0.225385978
"MOSPD3"	"25078"	"7"	774	774	1.55713190203713e-05	0.014489865
"MOV10"	"7200"	"1"	3358	3358	5.50909494308104e-05	0.063582122
"MOV10L1"	"7201"	"22"	4160	4160	6.6972008497025e-05	0.01009
"MOXD1"	"21063"	"6"	2170	2170	3.17265028139669e-05	0.005635645
"MPC1"	"21606"	"6"	414	414	7.27550372669278e-06	0.055737759
"MPC2"	"24515"	"1"	448	448	6.33555909502977e-06	0.056742704
"MPDU1"	"7207"	"17"	1039	1039	1.57270790012641e-05	0.009501893
"MPDZ"	"7208"	"9"	6991	6991	8.84952206614807e-05	NA
"MPEG1"	"29619"	"11"	2151	2151	3.05208448773105e-05	0.003757947
"MPG"	"7211"	"16"	977	977	2.07036931226325e-05	NA
"MPHOSPH10"	"7213"	"2"	2355	2355	2.85292926549172e-05	0.058846358
"MPHOSPH6"	"7214"	"16"	551	551	6.43845309205014e-06	0.011235497
"MPHOSPH8"	"29810"	"13"	2946	2946	4.12548669765232e-05	0.043855422
"MPHOSPH9"	"7215"	"12"	4016	4016	5.02346635992985e-05	0.022777247
"MPI"	"7216"	"15"	1758	1758	2.37183826784335e-05	0.018983781
"MPIG6B"	"13937"	"6"	875	875	1.74709338953587e-05	0.004048744
"MPL"	"7217"	"1"	2169	2169	3.27999571856621e-05	0.004967812
"MPLKIP"	"16002"	"7"	556	556	1.23081236886722e-05	0.005640005
"MPND"	"25934"	"19"	1933	1933	4.25237226845545e-05	0.018049785
"MPO"	"7218"	"17"	2494	2494	5.25109845787465e-05	NA
"MPP1"	"7219"	"X"	1597	1597	2.42715341863473e-05	0.098444062
"MPP2"	"7220"	"17"	2190	2190	4.04840188413639e-05	0.017170779
"MPP3"	"7221"	"17"	2105	2105	3.65390841844478e-05	0.018115723
"MPP4"	"13680"	"2"	2401.66666666667	2401.66666666667	3.24777164433603e-05	0.004517023
"MPP5"	"18669"	"14"	2228	2228	2.90623296053545e-05	0.046430676
"MPP6"	"18167"	"7"	1783	1783	2.14258953633357e-05	0.05082876
"MPP7"	"26542"	"10"	2072	2072	2.73697112723298e-05	0.012684026
"MPPE1"	"15988"	"18"	1429	1429	2.21655830376077e-05	0.002331024
"MPPED1"	"1306"	"22"	1177	1177	2.57630333427541e-05	0.045121038
"MPPED2"	"1180"	"11"	1042	1042	1.51769633797062e-05	0.321292401
"MPRIP"	"30321"	"17"	3587	3587	6.83510447129264e-05	0.045003924
"MPST"	"7223"	"22"	1074	1074	3.04160911413809e-05	NA
"MPV17"	"7224"	"2"	1083	1083	1.46951500406692e-05	0.00272172
"MPV17L"	"26827"	"16"	639	639	1.58115682030002e-05	0.011438717
"MPV17L2"	"28177"	"19"	685	685	1.64514335925461e-05	0.004965145
"MPZ"	"7225"	"1"	864	864	1.53157779796836e-05	0.275313501
"MPZL1"	"7226"	"1"	903	903	1.41400568877671e-05	0.028141642
"MPZL2"	"3496"	"11"	712	712	1.11376224275911e-05	0.000806074
"MPZL3"	"27279"	"11"	822	822	1.14215580359348e-05	0.001657562
"MR1"	"4975"	"1"	1106	1106	1.57539581639734e-05	0.007763913
"MRAP"	"1304"	"21"	662	662	1.10073367378047e-05	0.004299168
"MRAP2"	"21232"	"6"	650	650	7.83503463367813e-06	0.003332128
"MRAS"	"7227"	"3"	691	691	1.18470294350374e-05	0.24049033
"MRC1"	"7228"	"10"	4835	4835	6.72312278221298e-05	NA
"MRC2"	"16875"	"17"	4904	4904	9.62651228764232e-05	0.04554453
"MRE11"	"7230"	"11"	2469	2469	3.02871257370838e-05	0.008565906
"MREG"	"25478"	"2"	709	709	1.02898260361165e-05	0.009038632
"MRFAP1"	"24549"	"4"	384	384	1.13448381968073e-05	0.051452545
"MRFAP1L1"	"28796"	"4"	384	384	9.8439319049998e-06	0.01409454
"MRGBP"	"15866"	"20"	679	679	1.37367580511581e-05	0.273589652
"MRGPRD"	"29626"	"11"	966	966	1.65817739889755e-05	0.002177785
"MRGPRE"	"30694"	"11"	939	939	2.09648053884438e-05	0.001393293
"MRGPRF"	"24828"	"11"	1315	1315	2.8945601453495e-05	0.052955312
"MRGPRG"	"24829"	"11"	870	870	2.21815814662638e-05	NA
"MRGPRX1"	"17962"	"11"	969	969	1.63701919064392e-05	0.001175214
"MRGPRX2"	"17983"	"11"	993	993	1.54759881575366e-05	0.005706071
"MRGPRX3"	"17980"	"11"	969	969	1.73632775409458e-05	NA
"MRGPRX4"	"17617"	"11"	969	969	1.7215932878351e-05	0.002132536
"MRI1"	"28469"	"19"	1404.66666666667	1404.66666666667	3.1040505254784e-05	0.004076015
"MRM1"	"26202"	"17"	1126	1126	2.26952036698822e-05	0.041498987
"MRM2"	"16352"	"7"	917	917	1.56255910861819e-05	0.00521053
"MRM3"	"18485"	"17"	1311	1311	2.43600670074088e-05	0.006651743
"MRNIP"	"30817"	"5"	1347	1347	2.04893013044281e-05	NA
"MRO"	"24121"	"18"	992	992	1.4270325572281e-05	0.002160429
"MROH1"	"26958"	"8"	5785	5785	0.000112464499899511	NA
"MROH2A"	"27936"	"2"	5665	5665	8.72729235527515e-05	NA
"MROH2B"	"26857"	"5"	5414	5414	6.65051957537189e-05	NA
"MROH5"	"42976"	"8"	4421	4421	7.62249178296902e-05	NA
"MROH6"	"27814"	"8"	2413	2413	5.75767504587814e-05	NA
"MROH7"	"24802"	"1"	4517.66666666667	4517.66666666667	6.78307385321021e-05	NA
"MROH8"	"16125"	"20"	3488	3488	4.86145433793832e-05	NA
"MROH9"	"26287"	"1"	3032	3032	3.7700687004124e-05	0.013530998
"MRPL1"	"14275"	"4"	1106	1106	1.42969140828244e-05	0.009271264
"MRPL10"	"14055"	"17"	940	940	1.51337370018002e-05	0.042069056
"MRPL11"	"14042"	"11"	724	724	1.20641707482519e-05	0.002126224
"MRPL12"	"10378"	"17"	661	661	1.39533109406137e-05	0.017179864
"MRPL13"	"14278"	"8"	634	634	8.19536657341054e-06	0.006367773
"MRPL14"	"14279"	"6"	454	454	7.79428583989129e-06	0.012899723
"MRPL15"	"14054"	"8"	996	996	1.48457277001889e-05	0.00884592
"MRPL16"	"14476"	"11"	804	804	1.30443589846955e-05	0.016718647
"MRPL17"	"14053"	"11"	560	560	1.16323437403007e-05	0.067063547
"MRPL18"	"14477"	"6"	591	591	1.0728005129456e-05	0.009870516
"MRPL19"	"14052"	"2"	1014	1014	1.65937706362191e-05	0.00760198
"MRPL2"	"14056"	"6"	1154	1154	2.24626472353511e-05	0.013644114
"MRPL20"	"14478"	"1"	723	723	1.2072771953375e-05	0.006729068
"MRPL21"	"14479"	"11"	1004	1004	1.85287416445481e-05	0.003314957
"MRPL22"	"14480"	"5"	805	805	1.20136265948359e-05	0.005982966
"MRPL23"	"10322"	"11"	1036	1036	2.29976717708986e-05	0.003986263
"MRPL24"	"14037"	"1"	715	715	1.13112802331087e-05	0.00654417
"MRPL27"	"14483"	"17"	563	563	9.43355020685295e-06	0.050325004
"MRPL28"	"14484"	"16"	998	998	1.91541929570157e-05	0.006994998
"MRPL3"	"10379"	"3"	1289	1289	1.80440248930554e-05	0.009099576
"MRPL30"	"14036"	"2"	620	620	7.2837366271421e-06	0.057922879
"MRPL32"	"14035"	"7"	599	599	1.01915031390165e-05	NA
"MRPL33"	"14487"	"2"	320	320	4.75663904739104e-06	0.195033334
"MRPL34"	"14488"	"19"	587	587	1.47000868118116e-05	0.01783615
"MRPL35"	"14489"	"2"	654	654	9.14944529967623e-06	0.099596614
"MRPL36"	"14490"	"5"	312	312	5.86143067519225e-06	0.051888983
"MRPL37"	"14034"	"1"	1636	1636	2.86678214811915e-05	0.007526351
"MRPL38"	"14033"	"17"	1271	1271	2.69860402353937e-05	NA
"MRPL39"	"14027"	"21"	1266	1266	1.72393611422138e-05	0.011993529
"MRPL4"	"14276"	"19"	1518	1518	3.23777340024471e-05	0.009596968
"MRPL40"	"14491"	"22"	669	669	1.00280060505924e-05	0.004582683
"MRPL41"	"14492"	"9"	414	414	1.15831415283775e-05	0.018948485
"MRPL42"	"14493"	"12"	626	626	8.17929475145067e-06	0.014582234
"MRPL43"	"14517"	"10"	1043	1043	2.38292702404455e-05	0.001771576
"MRPL44"	"16650"	"2"	1047	1047	1.60724201801839e-05	0.004027834
"MRPL45"	"16651"	"17"	1033	1033	1.55267534307626e-05	0.006859186
"MRPL46"	"1192"	"15"	888	888	1.45024664795412e-05	0.003972531
"MRPL47"	"16652"	"3"	849	849	1.06673238620151e-05	0.009141598
"MRPL48"	"16653"	"11"	822.666666666667	822.666666666667	1.03541052054685e-05	0.044987995
"MRPL49"	"1176"	"11"	697	697	1.11481689575532e-05	0.003305785
"MRPL50"	"16654"	"9"	543	543	7.26616216963766e-06	0.008643853
"MRPL51"	"14044"	"12"	419	419	7.48806947043795e-06	0.044307283
"MRPL52"	"16655"	"14"	492.666666666667	492.666666666667	8.04995919413985e-06	0.007292579
"MRPL53"	"16684"	"2"	371	371	1.03629558003615e-05	0.034207068
"MRPL54"	"16685"	"19"	449	449	9.29328471948467e-06	0.003166618
"MRPL55"	"16686"	"1"	545	545	1.11536671624923e-05	0.012076875
"MRPL57"	"14514"	"13"	309	309	9.1218213853078e-06	0.000861877
"MRPL58"	"5359"	"17"	730	730	1.33451761857338e-05	0.00603354
"MRPL9"	"14277"	"1"	900	900	1.73455852839188e-05	0.007671471
"MRPS10"	"14502"	"6"	702	702	9.51133569559961e-06	0.023055624
"MRPS11"	"14050"	"15"	665	665	1.23633799407407e-05	0.00804939
"MRPS12"	"10380"	"19"	433	433	9.48104122415751e-06	0.020191198
"MRPS14"	"14049"	"1"	419	419	8.58668221733291e-06	0.007359235
"MRPS15"	"14504"	"1"	886	886	1.50815443858048e-05	0.003938616
"MRPS16"	"14048"	"10"	586	586	9.95941724484101e-06	0.019313796
"MRPS17"	"14047"	"7"	742	742	1.0710232421378e-05	0.035895512
"MRPS18A"	"14515"	"6"	877	877	1.51650978642815e-05	0.0106104
"MRPS18B"	"14516"	"6"	873	873	1.40235497199843e-05	0.013608176
"MRPS18C"	"16633"	"4"	509	509	6.48505617213898e-06	0.005135858
"MRPS2"	"14495"	"9"	1024	1024	2.51114993367465e-05	0.007037512
"MRPS21"	"14046"	"1"	280	280	5.5108715909872e-06	0.051201581
"MRPS22"	"14508"	"3"	1379	1379	2.01696418208232e-05	0.010795786
"MRPS23"	"14509"	"17"	676	676	1.16398267580141e-05	0.005901389
"MRPS24"	"14510"	"7"	552	552	1.20370068828947e-05	0.012464262
"MRPS25"	"14511"	"3"	687	687	1.04109409312419e-05	0.067442944
"MRPS26"	"14045"	"20"	666	666	1.84075738507737e-05	0.037646689
"MRPS27"	"14512"	"5"	1535	1535	1.82473090722902e-05	0.031874607
"MRPS28"	"14513"	"8"	691	691	1.14760468344758e-05	0.004397892
"MRPS30"	"8769"	"5"	1384	1384	2.88623291331236e-05	0.004211818
"MRPS31"	"16632"	"13"	1284	1284	1.6525963862935e-05	0.005703751
"MRPS33"	"16634"	"7"	337	337	4.88940733518509e-06	0.003504896
"MRPS34"	"16618"	"16"	710	710	2.16309204533727e-05	0.003382214
"MRPS35"	"16635"	"12"	1084	1084	1.55033346031814e-05	0.02226906
"MRPS36"	"16631"	"5"	360	360	4.43147731220824e-06	0.196057395
"MRPS5"	"14498"	"2"	1469	1469	2.23523956980117e-05	0.012760905
"MRPS6"	"14051"	"21"	410	410	6.24324967873838e-06	0.01226497
"MRPS7"	"14499"	"17"	1000	1000	1.68454148675083e-05	0.014157429
"MRPS9"	"14501"	"2"	1351	1351	2.04066682118244e-05	0.015047265
"MRRF"	"7234"	"9"	1005	1005	1.23369116945183e-05	0.002744624
"MRS2"	"13785"	"6"	1595	1595	2.26207007257043e-05	0.017183899
"MRTO4"	"18477"	"1"	832	832	1.24044007495968e-05	0.105501776
"MRVI1"	"7237"	"11"	3125	3125	4.68385760753228e-05	0.011814776
"MS4A1"	"7315"	"11"	1034	1034	1.17596396114524e-05	0.007829901
"MS4A10"	"13368"	"11"	900	900	1.27599346922476e-05	0.002423774
"MS4A12"	"13370"	"11"	884	884	1.08314154940009e-05	NA
"MS4A13"	"16674"	"11"	523	523	6.41533367849945e-06	0.007200037
"MS4A14"	"30706"	"11"	2272	2272	2.60181301941887e-05	NA
"MS4A15"	"28573"	"11"	803	803	1.49539777194608e-05	0.011807814
"MS4A18"	"37636"	"11"	1277	1277	1.7872404032202e-05	NA
"MS4A2"	"7316"	"11"	831	831	9.03339731065089e-06	NA
"MS4A3"	"7317"	"11"	725	725	8.38754258558841e-06	0.006353438
"MS4A4A"	"13371"	"11"	816	816	9.34129062367582e-06	0.007624286
"MS4A4E"	"14284"	"11"	871	871	1.33648715624699e-05	NA
"MS4A5"	"13374"	"11"	667	667	7.27552683520704e-06	0.00368094
"MS4A6A"	"13375"	"11"	1098	1098	1.26379617332123e-05	0.004412095
"MS4A6E"	"14285"	"11"	476	476	5.70650740466127e-06	0.046438526
"MS4A7"	"13378"	"11"	828	828	9.60649372412792e-06	0.006127241
"MS4A8"	"13380"	"11"	833	833	1.24985345674791e-05	0.013475752
"MSANTD1"	"33741"	"4"	1002	1002	2.53464973489002e-05	0.055860872
"MSANTD2"	"26266"	"11"	1728	1728	3.25538019829028e-05	0.029745916
"MSANTD3"	"23370"	"9"	914	914	1.36588798555121e-05	0.046177495
"MSANTD4"	"29383"	"11"	1054	1054	1.42142677147351e-05	0.016418227
"MSC"	"7321"	"8"	637	637	1.75405888366574e-05	0.184216634
"MSGN1"	"14907"	"2"	582	582	9.51845148307904e-06	0.040364191
"MSH2"	"7325"	"2"	3185	3185	4.08010517447338e-05	0.057728676
"MSH3"	"7326"	"5"	3782	3782	4.96942442148943e-05	0.005378257
"MSH4"	"7327"	"1"	3115	3115	3.6852474661168e-05	0.007283065
"MSH5"	"7328"	"6"	2991	2991	4.45868921189985e-05	0.007398614
"MSH6"	"7329"	"2"	4227	4227	5.68701541492477e-05	NA
"MSI1"	"7330"	"12"	1297	1297	2.84582409942634e-05	0.258487801
"MSI2"	"18585"	"17"	1515	1515	2.70619279592387e-05	0.1095289
"MSL1"	"27905"	"17"	2100	2100	3.86199215080655e-05	0.10603481
"MSL2"	"25544"	"3"	1750	1750	2.44777717002321e-05	0.117456632
"MSL3"	"7370"	"X"	1912	1912	2.87617347089424e-05	0.218257234
"MSLN"	"7371"	"16"	2349	2349	5.01371853204558e-05	0.002246066
"MSMB"	"7372"	"10"	393	393	5.00537213798871e-06	0.010081482
"MSMO1"	"10545"	"4"	950	950	1.0664908953772e-05	0.032303085
"MSMP"	"29663"	"9"	452	452	6.17017077685276e-06	0.031555134
"MSN"	"7373"	"X"	1926	1926	2.93174391828013e-05	0.287438688
"MSR1"	"7376"	"8"	1698	1698	2.27824062985293e-05	NA
"MSRA"	"7377"	"8"	971	971	1.56483948698934e-05	0.006026808
"MSRB1"	"14133"	"16"	747	747	1.36227087114663e-05	0.00334089
"MSRB2"	"17061"	"10"	613	613	1.23472021194319e-05	0.003340794
"MSRB3"	"27375"	"12"	815	815	1.27922955788998e-05	0.012510891
"MSS51"	"21000"	"10"	1463	1463	1.97504423960275e-05	NA
"MST1"	"7380"	"3"	2454	2454	5.16118654804954e-05	NA
"MST1R"	"7381"	"3"	4507	4507	7.67258932666003e-05	NA
"MSTN"	"4223"	"2"	1160	1160	1.47574588965547e-05	0.099341437
"MSTO1"	"29678"	"1"	2495	2495	3.82097810256308e-05	0.031168247
"MSX1"	"7391"	"4"	928	928	2.71401478568956e-05	0.044495939
"MSX2"	"7392"	"5"	846	846	2.02717323143898e-05	0.065459902
"MT1A"	"7393"	"16"	218	218	2.4785752443975e-06	0.00640867
"MT1B"	"7394"	"16"	251	251	3.41095941678704e-06	0.035513983
"MT1E"	"7397"	"16"	500	500	7.54255717456232e-06	0.165986924
"MT1F"	"7398"	"16"	264	264	4.23028301081486e-06	0.036984094
"MT1G"	"7399"	"16"	331	331	4.76395864319348e-06	0.005022993
"MT1H"	"7400"	"16"	374	374	5.23298513205522e-06	0.006395192
"MT1HL1"	"31864"	"1"	186	186	3.22368934323726e-06	0.004408602
"MT1M"	"14296"	"16"	323	323	4.85427347999819e-06	0.003154308
"MT1X"	"7405"	"16"	265	265	3.54682092018105e-06	0.000427778
"MT2A"	"7406"	"16"	338	338	5.36479533979814e-06	0.006665483
"MT3"	"7408"	"16"	572	572	1.06252225410046e-05	0.008232273
"MT4"	"18705"	"16"	221	221	2.73359245953383e-06	0.000311051
"MTA1"	"7410"	"14"	2533	2533	5.59206511340631e-05	0.203371114
"MTA2"	"7411"	"11"	2279	2279	3.41575131438872e-05	0.037316621
"MTA3"	"23784"	"2"	2066	2066	2.77668281131777e-05	0.055342429
"MTAP"	"7413"	"9"	1256	1256	1.95800849569419e-05	0.006379586
"MTBP"	"7417"	"8"	3051	3051	3.50262937996857e-05	0.005254053
"MTCH1"	"17586"	"6"	1532	1532	2.88399929413634e-05	0.119300619
"MTCH2"	"17587"	"11"	1104	1104	1.6298470687586e-05	0.025474163
"MTCL1"	"29121"	"18"	6437	6437	0.000139432250108185	0.021593275
"MTCP1"	"7423"	"X"	356	356	6.46083662538866e-06	0.041493367
"MTDH"	"29608"	"8"	1925	1925	3.01813905093333e-05	0.038674283
"MTERF1"	"21463"	"7"	1216	1216	1.56238313760536e-05	NA
"MTERF2"	"30779"	"12"	1158	1158	1.28459025394756e-05	0.00359291
"MTERF3"	"24258"	"8"	1385	1385	1.55569711571237e-05	0.00534318
"MTERF4"	"28785"	"2"	1895	1895	2.66535943409467e-05	0.005942376
"MTF1"	"7428"	"1"	2406	2406	3.26664218031587e-05	0.11149518
"MTF2"	"29535"	"1"	2006	2006	2.40220496513873e-05	0.053977507
"MTFMT"	"29666"	"15"	1298	1298	2.06323682967017e-05	0.007106696
"MTFP1"	"26945"	"22"	689	689	1.29248612633852e-05	0.018797954
"MTFR1"	"29510"	"8"	1160	1160	1.42961436017465e-05	0.007868872
"MTFR1L"	"28836"	"1"	962	962	1.39936283890616e-05	0.095684397
"MTFR2"	"21115"	"6"	1254	1254	1.60461675467336e-05	0.001867839
"MTG1"	"32159"	"10"	1165	1165	2.2340140044445e-05	0.023893694
"MTG2"	"16239"	"20"	1301	1301	2.86188725924354e-05	0.023761993
"MTHFD1"	"7432"	"14"	3628	3628	5.28736887132597e-05	0.020924738
"MTHFD1L"	"21055"	"6"	3517	3517	5.77727589161878e-05	0.021416314
"MTHFD2"	"7434"	"2"	1165	1165	1.59967471085943e-05	0.042867225
"MTHFD2L"	"31865"	"4"	1207	1207	1.85937895203615e-05	0.002485039
"MTHFR"	"7436"	"1"	2326	2326	3.9775004581656e-05	0.011220394
"MTHFS"	"7437"	"15"	697	697	1.24883708820391e-05	0.005031352
"MTHFSD"	"25778"	"16"	1466	1466	2.64874079982333e-05	0.00213575
"MTIF2"	"7441"	"2"	2376	2376	2.7665462519863e-05	0.006926496
"MTIF3"	"29788"	"13"	869	869	1.04303238358955e-05	0.014113392
"MTM1"	"7448"	"X"	2060	2060	2.92245107883234e-05	0.180563745
"MTMR1"	"7449"	"X"	2475	2475	3.93459287122885e-05	0.344397031
"MTMR10"	"25999"	"15"	2682	2682	3.56124968370384e-05	0.025524187
"MTMR11"	"24307"	"1"	2429	2429	3.36126239651798e-05	0.006388477
"MTMR12"	"18191"	"5"	2484	2484	3.36562030685761e-05	0.1409741
"MTMR14"	"26190"	"3"	2316	2316	3.71939209686122e-05	0.01595959
"MTMR2"	"7450"	"11"	2156	2156	2.82430227176765e-05	0.052006176
"MTMR3"	"7451"	"22"	3912	3912	5.55622463627406e-05	0.06538675
"MTMR4"	"7452"	"17"	3937	3937	5.65917435564446e-05	0.074793677
"MTMR6"	"7453"	"13"	2124	2124	2.63238773793148e-05	0.013996485
"MTMR7"	"7454"	"8"	2239	2239	3.1965348675877e-05	0.009233034
"MTMR8"	"16825"	"X"	3328	3328	4.31501179680898e-05	0.003081743
"MTMR9"	"14596"	"8"	1794	1794	2.55317013806148e-05	0.046914846
"MTNR1A"	"7463"	"4"	1069	1069	2.21405726226605e-05	0.001493007
"MTNR1B"	"7464"	"11"	1105	1105	2.17267047690607e-05	0.025397246
"MTO1"	"19261"	"6"	2482	2482	3.85790449283899e-05	0.008974842
"MTOR"	"3942"	"1"	8546	8546	0.00012913394473292	0.123711459
"MTPAP"	"25532"	"10"	2460	2460	3.51230029515699e-05	0.021932484
"MTPN"	"15667"	"7"	405	405	5.28472826405995e-06	0.197157154
"MTR"	"7468"	"1"	4721	4721	7.03528945326499e-05	0.015011375
"MTREX"	"18734"	"5"	3545	3545	4.46020048010942e-05	0.025794576
"MTRF1"	"7469"	"13"	1644	1644	2.13341689601697e-05	0.006229509
"MTRF1L"	"21051"	"6"	1354	1354	2.02326374349126e-05	0.009805587
"MTRNR2L1"	"37155"	"17"	75	75	1.36135079153789e-06	NA
"MTRNR2L10"	"37167"	"X"	75	75	1.49516089088521e-06	NA
"MTRNR2L3"	"37157"	"20"	75	75	1.34791411844142e-06	NA
"MTRNR2L4"	"37161"	"16"	87	87	8.80208270921378e-07	NA
"MTRNR2L5"	"37162"	"10"	75	75	9.54493019240351e-07	NA
"MTRNR2L6"	"37163"	"7"	75	75	1.14404849739869e-06	NA
"MTRNR2L7"	"37164"	"10"	75	75	1.14737304718625e-06	NA
"MTRNR2L8"	"37165"	"11"	75	75	1.36751855558238e-06	NA
"MTRR"	"7473"	"5"	2402	2402	3.33246614945341e-05	0.012694337
"MTSS1"	"20443"	"8"	2770	2770	4.44549881871143e-05	0.35951835
"MTSS1L"	"25094"	"16"	2468	2468	5.52429465889087e-05	0.056747567
"MTTP"	"7467"	"4"	3269	3269	4.30890870222231e-05	0.02682384
"MTURN"	"25457"	"7"	618	618	1.22012370180679e-05	NA
"MTUS1"	"29789"	"8"	4444	4444	5.6597945748545e-05	NA
"MTUS2"	"20595"	"13"	4410	4410	6.62886317770587e-05	0.028426291
"MTX1"	"7504"	"1"	1513	1513	2.94788463084626e-05	0.042866991
"MTX2"	"7506"	"2"	954	954	1.12135276744394e-05	0.018721921
"MTX3"	"24812"	"5"	1067	1067	1.3646762084306e-05	0.019806814
"MUC1"	"7508"	"1"	1643	1643	2.6857331739768e-05	0.053690268
"MUC12"	"7510"	"7"	16661	16661	0.000255429441519099	NA
"MUC13"	"7511"	"3"	1696	1696	2.14340113925264e-05	0.015437158
"MUC15"	"14956"	"11"	1134	1134	1.42436571165009e-05	0.006842994
"MUC16"	"15582"	"19"	44852	44852	0.000533089804152659	NA
"MUC17"	"16800"	"7"	13674	13674	0.000172001638354561	NA
"MUC19"	"14362"	"12"	12279	12279	0.000143229797942581	NA
"MUC2"	"7512"	"11"	9285	9285	0.000186584696716375	0.025354634
"MUC20"	"23282"	"3"	2297	2297	4.618280318159e-05	NA
"MUC21"	"21661"	"6"	1733	1733	2.18457016326425e-05	0.047990952
"MUC22"	"39755"	"6"	5370	5370	6.30886246050371e-05	NA
"MUC3A"	"7513"	"7"	3812	3812	5.99780514332109e-05	NA
"MUC4"	"7514"	"3"	16623	16623	0.000274092597943631	NA
"MUC5AC"	"7515"	"11"	2099	2099	4.12635364071649e-05	NA
"MUC5B"	"7516"	"11"	18101	18101	0.000356187558269417	0.065934581
"MUC6"	"7517"	"11"	7956	7956	0.000152598004156299	NA
"MUC7"	"7518"	"4"	1150	1150	1.39890924202587e-05	NA
"MUCL1"	"30588"	"12"	372	372	5.01461957327948e-06	NA
"MUCL3"	"21666"	"6"	4214	4214	5.09723946799576e-05	NA
"MUL1"	"25762"	"1"	1107	1107	1.91791983501036e-05	0.00372641
"MUM1"	"29641"	"19"	2519	2519	4.8751839705987e-05	0.01484549
"MUM1L1"	"26583"	"X"	2091	2091	2.40475154955923e-05	NA
"MUS81"	"29814"	"11"	2127	2127	4.14022428173909e-05	0.007301759
"MUSK"	"7525"	"9"	3022	3022	4.03086772783629e-05	0.014140378
"MUSTN1"	"22144"	"3"	313	313	5.82860573790338e-06	0.005861522
"MUT"	"7526"	"6"	2429	2429	3.0283414542167e-05	0.005035581
"MUTYH"	"7527"	"1"	1910	1910	3.07327021237121e-05	NA
"MVB12A"	"25153"	"19"	1225	1225	2.41309300449412e-05	0.012480688
"MVB12B"	"23368"	"9"	1343	1343	2.36706541919535e-05	0.050486495
"MVD"	"7529"	"16"	1465	1465	3.15195067117264e-05	0.003791113
"MVK"	"7530"	"12"	1335	1335	2.25892079665407e-05	0.030362211
"MVP"	"7531"	"16"	2895	2895	5.3625877687144e-05	0.006772131
"MX1"	"7532"	"21"	2181	2181	3.44127818582135e-05	0.003451093
"MX2"	"7533"	"21"	2340	2340	3.71385441116626e-05	0.006108982
"MXD1"	"6761"	"2"	746	746	1.41755144779761e-05	0.02787842
"MXD3"	"14008"	"5"	1231	1231	2.3299588590939e-05	0.018041655
"MXD4"	"13906"	"4"	710	710	1.70805159910739e-05	NA
"MXI1"	"7534"	"10"	1049	1049	2.09023867239396e-05	0.052274608
"MXRA5"	"7539"	"X"	8567	8567	0.000135738331451906	0.025560226
"MXRA7"	"7541"	"17"	1189	1189	2.61910635016917e-05	0.003221004
"MXRA8"	"7542"	"1"	1561	1561	4.51179375146241e-05	0.019663958
"MYADM"	"7544"	"19"	969	969	2.23965483442228e-05	0.038522315
"MYADML2"	"34548"	"17"	924	924	2.22561101961871e-05	NA
"MYB"	"7545"	"6"	2870	2870	4.09029646858393e-05	0.023208066
"MYBBP1A"	"7546"	"17"	4439	4439	8.18435295807247e-05	NA
"MYBL1"	"7547"	"8"	2499	2499	2.92055871672183e-05	0.188856057
"MYBL2"	"7548"	"20"	2311	2311	3.8025615474311e-05	0.111588935
"MYBPC1"	"7549"	"12"	4175	4175	5.38283375921547e-05	0.0397645
"MYBPC2"	"7550"	"19"	3858	3858	7.68348243689242e-05	NA
"MYBPC3"	"7551"	"11"	4360.66666666667	4360.66666666667	8.46682187392172e-05	0.01393028
"MYBPH"	"7552"	"1"	1578	1578	2.5415415501095e-05	0.001472205
"MYBPHL"	"30434"	"1"	1177	1177	1.98878155050584e-05	NA
"MYC"	"7553"	"8"	1401	1401	3.09743127190833e-05	NA
"MYCBP"	"7554"	"1"	376	376	5.55576256101109e-06	0.184225381
"MYCBP2"	"23386"	"13"	15545	15545	0.000195094557171855	0.120082388
"MYCBPAP"	"19677"	"17"	3724	3724	5.71878180963407e-05	0.012211048
"MYCL"	"7555"	"1"	1342	1342	2.93972629581847e-05	0.051326389
"MYCN"	"7559"	"2"	1411	1411	3.81574676757066e-05	0.291768135
"MYCT1"	"23172"	"6"	740	740	9.57428562655119e-06	0.004384679
"MYD88"	"7562"	"3"	1018	1018	2.02591103315643e-05	0.041735324
"MYDGF"	"16948"	"19"	1520	1520	2.93142906319668e-05	0.00287606
"MYEF2"	"17940"	"15"	2059	2059	2.91397588269626e-05	NA
"MYEOV"	"7563"	"11"	958	958	1.63906839587294e-05	0.004001664
"MYF5"	"7565"	"12"	800	800	1.39407726923032e-05	0.012315129
"MYF6"	"7566"	"12"	761	761	1.38241509139745e-05	0.007777755
