gene_id	mutation_category	events_n	dist	probability
PHLDB1	missense	7	1391.2	0.985055014944985
PHLDB3	missense	2	463.0	0.4152635847364152
PHLPP2	missense	3	846.7	0.3516426483573517
PHOX2A	missense	2	323.0	0.6451383548616453
PHPT1	missense	2	332.0	0.9833760166239833
PHRF1	missense	5	1203.5	0.5506314493685508
PHTF1	missense	2	934.0,nan	0.6695123304876696
PHTF2	missense	3	587.1	0.5023724976275025
PHYHD1	missense	3	46.7	0.04294595705404295
PHYHIP	missense	3	216.0,nan	0.41952558047441946
PI4K2B	missense	4	413.1	0.6235673764326237
PI4KB	missense	2	593.0,nan	0.4284555715444285
PIAS2	missense	4	483.1	0.5358074641925357
PIAS3	missense	5	445.6,nan	0.4606085393914605
PIAS4	missense	3	520.7	0.693087306912693
PIBF1	missense	2	758.0	0.5641334358665642
PICK1	missense	2	427.0,nan	0.60988539011461
PIDD1	missense	5	740.8	0.659070340929659
PIEZO1	missense	13	2104.2	0.9504020495979504
PIEZO2	missense	9	1713.1	0.3333846666153333
PIFO	missense	2	287.0	0.7095632904367095
PIGA	missense	2	306.0	0.3723526276473723
PIGS	missense	2	975.0	0.812884187115813
PIGT	missense	2	840.0	0.6984563015436984
PIGX	missense	2	397.0	0.7057072942927057
PIGZ	missense	2	104.0	0.12148387851612145
PIK3AP1	missense	2	411.0	0.30695269304730693
PIK3C2A	missense	3	1157.0	0.42017457982542006
PIK3C2B	missense	4	1441.0	0.6782673217326782
PIK3C2G	missense	4	1061.9	0.4705505294494706
PIK3C3	missense	2	1027.0	0.6292643707356294
PIK3CA	missense	15	716.4	0.4297215702784296
PIK3CB	missense	2	871.0,nan	0.4664895335104665
PIK3CD	missense	5	933.6,nan	0.7561342438657561
PIK3IP1	missense	2	621.0	0.9707450292549707
PIK3R1	missense	9	189.1	0.0015639984360015634
PIK3R2	missense	16	144.6	1.9999980000019993e-06
PIK3R6	missense	6	649.8	0.8338531661468338
PIKFYVE	missense	5	1497.4	0.4767495232504767
PIP5K1C	missense	9	311.5	0.07822092177907822
PITPNM1	missense	5	925.0,nan	0.5452824547175454
PITPNM2	missense	5	1397.0,nan	0.8958871041128958
PITPNM3	missense	3	404.8	0.20005679994320008
PITRM1	missense	5	729.3	0.4341345658654344
PITX2	missense	3	219.0,nan	0.4009235990764009
PIWIL1	missense	2	377.0	0.26907473092526907
PIWIL2	missense	4	385.6,nan	0.14065585934414068
PIWIL3	missense	4	1134.6	0.9589600410399589
PIWIL4	missense	2	717.0	0.4815065184934815
PJA2	missense	4	653.7,nan	0.6953683046316956
PKD1L1	missense	3	752.1	0.09502890497109505
PKD1L2	missense	11	1843.1	0.7009182990817009
PKD1	missense	5	647.5	0.0035599964400035585
PKDREJ	missense	5	2508.7	0.95001404998595
PKHD1L1	missense	8	3786.2	0.9162780837219163
PKHD1	missense	12	2851.9	0.5679244320755681
PKLR	missense	3	10.1	0.0007349992650007356
PKN1	missense	2	334.0	0.21705978294021705
PKN2	missense	2	792.0	0.45738854261145745
PKN3	missense	2	1574.0	0.825975174024826
PKP1	missense	2	37.0,nan	0.03575896424103575
PKP3	missense	3	549.0	0.4282515717484283
PKP4	missense	6	548.7	0.14232785767214232
PLA2G4A	missense	2	989.0	0.6870793129206869
PLA2G4C	missense	2	99.0	0.12005987994012005
PLA2R1	missense	2	3612.0	0.9599270400729599
PLAA	missense	2	1798.0	0.9263030736969263
PLAC8L1	missense	2	209.0	0.6553093446906553
PLAG1	missense	2	272.0,nan	0.33670866329133664
PLAT	missense	3	64.4,nan	0.02252497747502251
PLAU	missense	2	0.0	0.0033649966350033644
PLB1	missense	3	1525.4	0.729105270894729
PLCB1	missense	4	819.0	0.4142005857994143
PLCB2	missense	2	1509.0	0.6594043405956593
PLCB3	missense	3	849.6,nan	0.42237957762042233
PLCB4	missense	4	679.2,nan	0.3255906744093256
PLCD1	missense	2	2053.0	0.9871850128149872
PLCD4	missense	3	954.6	0.8124651875348124
PLCE1	missense	5	763.6,nan	0.060166939833060165
PLCG1	missense	2	404.0,nan	0.1951558048441951
PLCG2	missense	11	636.4	0.10924989075010931
PLCH2	missense	6	986.5,nan	0.47145252854747144
PLCL2	missense	3	418.3,nan	0.20108579891420106
PLCXD2	missense	2	378.0	0.6441043558956441
PLD2	missense	2	1593.0	0.8084561915438084
PLD4	missense	2	61.0	0.08607391392608608
PLD5	missense	2	828.0	0.7322652677347321
PLEC	missense	23	3159.0	0.5365774634225365
PLEKHA1	missense	2	371.0,nan,nan	0.5080724919275079
PLEKHA3	missense	2	78.0	0.17061282938717062
PLEKHA4	missense	2	261.0	0.21487178512821484
PLEKHA6	missense	4	685.2	0.37749162250837753
PLEKHA7	missense	7	789.3	0.29851870148129855
PLEKHA8	missense	2	1230.0	0.9085280914719085
PLEKHG2	missense	3	1803.0	0.8606841393158606
PLEKHG3	missense	4	1498.2	0.9543320456679544
PLEKHG4B	missense	3	290.0	0.0744229255770744
PLEKHG4	missense	3	765.0,nan,nan	0.4013395986604014
PLEKHG5	missense	4	788.4	0.5355284644715355
PLEKHG6	missense	2	162.0,nan	0.13326986673013325
PLEKHH2	missense	3	84.3	0.005479994520005481
PLEKHH3	missense	2	1637.0	0.9225360774639225
PLEKHM2	missense	5	1009.5	0.8655451344548656
PLEKHN1	missense	3	472.7	0.4756035243964756
PLEKHO1	missense	2	32.0	0.05477894522105479
PLEK	missense	2	652.0	0.8377061622938378
PLG	missense	3	366.0	0.24499775500224494
PLIN2	missense	2	327.0	0.42946257053742964
PLIN4	missense	5	263.0	0.008175991824008173
PLK1	missense	2	963.0	0.7228472771527229
PLK2	missense	2	1588.0	0.9304240695759304
PLK3	missense	2	35.0	0.04075095924904076
PLK4	missense	2	205.0	0.13620686379313623
PLK5	missense	2	113.0,nan	0.21205878794121208
PLOD3	missense	4	203.1	0.05465494534505465
PLP1	missense	4	158.4,nan	0.34273465726534275
PLPP2	missense	3	246.7	0.5222484777515225
PLPP3	missense	2	308.0	0.541176458823541
PLPP4	missense	2	436.0	0.7955902044097956
PLS1	missense	2	248.0,nan,nan	0.24015775984224016
PLTP	missense	2	141.0	0.17598482401517598
PLVAP	missense	2	240.0	0.3385426614573385
PLXDC1	missense	3	565.1	0.7676592323407676
PLXDC2	missense	2	136.0	0.1643428356571643
PLXNA1	missense	9	1420.6	0.6990743009256992
PLXNA2	missense	7	996.1	0.17795882204117797
PLXNA3	missense	2	2812.0	0.7519892480107521
PLXNA4	missense	5	1262.8,nan	0.4533375466624534
PLXNB1	missense	8	876.3,nan	0.0531019468980531
PLXNB2	missense	8	1304.0,nan	0.5815054184945816
PLXNB3	missense	5	1695.3	0.747201252798747
PLXNC1	missense	3	1259.2	0.5197314802685198
PLXND1	missense	12	1166.0	0.2455187544812455
PMF1	missense	2	198.0	0.5436054563945436
PMFBP1	missense	5	618.8	0.3300976699023301
PML	missense	4	941.8	0.8654681345318654
PMP22	missense	3	234.0,nan	0.8067931932068069
PMS1	missense	2	1153.0	0.6408743591256407
PNISR	missense	3	592.2,nan	0.4860425139574859
PNKP	missense	3	721.0,nan	0.7144022855977143
PNLDC1	missense	2	574.0	0.5633264366735635
PNLIPRP2	missense	2	460.0	0.5817754182245818
PNLIPRP3	missense	2	72.0	0.10399389600610397
PNMA8A	missense	3	84.2	0.05684094315905684
PNMA8B	missense	2	100.0	0.1052018947981052
PNPLA7	missense	7	728.9	0.22902677097322902
PNPLA8	missense	4	136.5,nan,nan	0.018349981650018343
POC1B	missense	2	213.0	0.2767277232722767
PODNL1	missense	4	256.3	0.2721837278162723
PODN	missense	2	222.0	0.21468278531721469
PODXL	missense	4	558.4	0.7592342407657591
POGK	missense	5	466.5,nan	0.6204623795376205
POGZ	missense	9	550.2	0.03154596845403154
POLD1	missense	5	609.4	0.2446437553562446
POLDIP3	missense	2	801.0	0.827044172955827
POLE3	missense	2	232.0,nan	0.8162211837788163
POLE	missense	9	1359.9	0.26919773080226916
POLG	missense	8	656.0,nan	0.13184786815213184
POLI	missense	2	792.0	0.5853104146895853
POLN	missense	2	813.0,nan	0.5185044814955184
POLQ	missense	4	1930.6	0.48287351712648297
POLR1A	missense	9	945.5	0.15747684252315747
POLR1D	missense	2	nan,nan,nan	nan
POLR2A	missense	8	874.0	0.08162391837608163
POLR2B	missense	3	1195.3,nan	0.6956113043886956
POLR3A	missense	4	887.8	0.3797976202023799
POLR3B	missense	11	711.4	0.2618307381692619
POLR3D	missense	2	1070.0,nan	0.9793770206229794
POLR3E	missense	2	324.0	0.2913127086872913
POLRMT	missense	5	669.7	0.27933872066127935
POM121L12	missense	3	128.8	0.2323147676852323
POM121L2	missense	4	153.8	0.01057798942201058
POMC	missense	2	411.0,nan,nan,nan	0.8014681985318015
POMGNT2	missense	2	897.0,nan	0.7499412500587499
POMT2	missense	2	1111.0	0.7146412853587145
POP1	missense	2	639.0,nan	0.3741826258173741
PORCN	missense	2	346.0,nan	0.45419454580545426
POR	missense	4	746.7,nan	0.7638582361417638
POSTN	missense	3	251.3	0.11945688054311944
POU2F2	missense	5	412.3	0.4988285011714988
POU3F2	missense	2	497.0	0.6202543797456203
POU3F3	missense	5	54.7	0.0012169987830012172
POU5F1	missense	2	439.0	0.6375193624806376
PPA2	missense	3	481.9	0.8765911234088766
PPARD	missense	2	239.0,nan	0.34045065954934023
PPARGC1A	missense	2	137.0	0.11591688408311593
PPARGC1B	missense	5	549.4	0.24320375679624323
PPEF1	missense	2	905.0	0.7128692871307127
PPFIA1	missense	3	1491.4	0.855009144990855
PPFIA2	missense	6	730.4	0.2769087230912769
PPFIA3	missense	4	1320.1	0.86006613993386
PPFIA4	missense	4	1335.2	0.8781371218628782
PPFIBP1	missense	3	563.1	0.30813669186330817
PPFIBP2	missense	2	33.0	0.026785973214026784
PPIG	missense	3	383.1,nan	0.27348272651727346
PPIL2	missense	6	230.8	0.12336487663512334
PPIL4	missense	3	474.1	0.6174553825446173
PPIP5K2	missense	3	1465.2	0.7972712027287971
PPL	missense	11	1508.3	0.9566390433609566
PPM1H	missense	2	532.0	0.5807704192295807
PPM1J	missense	3	712.3	0.9013760986239013
PPM1M	missense	2	162.0	0.2408307591692408
PPP1CB	missense	23	72.8,nan,nan	1.010100999897969e-08
PPP1R10	missense	4	580.2	0.3495596504403496
PPP1R12C	missense	3	647.8	0.5088954911045089
PPP1R13B	missense	3	664.7	0.3595976404023596
PPP1R15B	missense	2	827.0	0.6014973985026015
PPP1R16A	missense	2	562.0,nan	0.6336533663466335
PPP1R18	missense	2	124.0,nan	0.13460986539013464
PPP1R1A	missense	2	317.0	0.8565091434908565
PPP1R1C	missense	2	170.0	0.7026082973917027
PPP1R3A	missense	3	642.4	0.3383966616033383
PPP1R3C	missense	2	99.0	0.19726080273919722
PPP1R3D	missense	2	103.0	0.22814977185022814
PPP1R3F	missense	3	601.4	0.5098024901975097
PPP1R7	missense	2	30.0,nan	0.06075393924606075
PPP1R9B	missense	3	215.5	0.11005088994911008
PPP2CA	missense	5	181.8	0.29583170416829585
PPP2R1A	missense	15	66.5	1.9999980000019993e-06
PPP2R2A	missense	2	79.0	0.1142168857831142
PPP2R2B	missense	4	99.4	0.02466097533902465
PPP2R3A	missense	5	1035.2	0.7469512530487471
PPP2R5A	missense	2	301.0	0.3562586437413563
PPP2R5C	missense	3	666.6	0.8003601996398002
PPP2R5D	missense	43	20.1	1.010100999897969e-08
PPP3CA	missense	6	80.0	0.001105998894001106
PPP3R1	missense	2	75.0	0.2536917463082537
PPP4C	missense	2	175.0,nan	0.3410706589293411
PPP4R1	missense	4	1247.9	0.9762550237449763
PPP4R3B	missense	2	2064.0	0.9484920515079485
PPP5C	missense	2	604.0	0.623158376841623
PPP6C	missense	2	197.0	0.33282166717833284
PPP6R1	missense	3	559.0,nan	0.3926406073593927
PPP6R3	missense	4	699.2	0.5726294273705725
PPRC1	missense	3	811.9	0.2392737607262393
PPT1	missense	2	596.0	0.8698631301368699
PPWD1	missense	2	1078.0	0.773121226878773
PQLC1	missense	2	0.0	0.005515994484005515
PRAM1	missense	2	537.0	0.4702365297634703
PRCP	missense	3	545.3	0.689012310987689
PRDM10	missense	5	690.6	0.353050646949353
PRDM12	missense	3	135.4	0.1787768212231788
PRDM13	missense	2	72.0	0.06937393062606938
PRDM15	missense	3	1665.0	0.7337392662607336
PRDM16	missense	5	1253.4,nan	0.884997115002885
PRDM2	missense	3	1608.5	0.6195743804256195
PRDM5	missense	5	507.2	0.5914794085205914
PRDM8	missense	2	1345.0,nan,nan	0.918942081057919
PRELID1	missense	2	nan	nan
PREPL	missense	3	122.7,nan,nan,nan	0.047787952212047784
PREP	missense	2	1569.0	0.9046620953379046
PREX1	missense	4	330.0	0.022575977424022578
PREX2	missense	2	1428.0	0.48407951592048404
PRG2	missense	2	522.0,nan	0.9615070384929615
PRG3	missense	5	265.4	0.9851460148539851
PRG4	missense	4	1640.2	0.9166900833099166
PRICKLE1	missense	3	1040.2,nan,nan,nan,nan	0.8543891456108544
PRICKLE4	missense	2	267.0,nan	0.4347185652814346
PRIM1	missense	2	38.0	0.06147893852106146
PRIM2	missense	5	211.8	0.381975618024382
PRKACB	missense	2	444.0	0.594896405103595
PRKAG2	missense	3	852.0	0.7384802615197384
PRKAR1A	missense	5	257.8,nan,nan,nan,nan	0.41200458799541195
PRKAR1B	missense	9	161.6,nan,nan,nan,nan	0.04158295841704159
PRKCA	missense	3	725.0	0.7195782804217195
PRKCB	missense	6	377.4	0.22268577731422268
PRKCE	missense	9	509.0	0.5001814998185001
PRKCQ	missense	2	245.0	0.21726778273221733
PRKCSH	missense	2	365.0	0.3956166043833958
PRKD1	missense	7	313.2	0.021120978879021104
PRKD2	missense	2	969.0	0.5875224124775875
PRKD3	missense	4	490.1,nan	0.28335271664728323
PRKDC	missense	13	2244.6	0.10192189807810194
PRKG1	missense	5	549.9	0.6295713704286297
PRMT1	missense	2	782.0	0.9032410967589033
PRMT2	missense	2	249.0,nan,nan	0.35983864016135986
PRMT5	missense	2	168.0	0.16711183288816708
PRMT6	missense	2	726.0	0.8731571268428732
PRMT7	missense	2	119.0	0.11327488672511328
PRMT8	missense	2	989.0	0.9648330351669648
PRMT9	missense	3	573.4	0.3947506052493949
PROB1	missense	2	0.0	0.001358998641001359
PROC	missense	5	388.4	0.5753334246665753
PRODH	missense	2	56.0	0.06747293252706746
PROM1	missense	3	516.1,nan	0.3527536472463529
PROM2	missense	2	64.0,nan,nan	0.0538139461860538
PROSER2	missense	2	27.0	0.04613895386104615
PROSER3	missense	3	55.4	0.02583997416002583
PROX1	missense	2	1959.0,nan,nan,nan	0.9901580098419902
PRPF18	missense	3	186.5	0.30985769014230985
PRPF19	missense	3	529.2	0.7136802863197138
PRPF31	missense	2	294.0	0.38231361768638233
PRPF38A	missense	2	537.0	0.7860952139047861
PRPF3	missense	6	407.1	0.3168396831603169
PRPF40A	missense	5	533.6	0.2559187440812559
PRPF40B	missense	5	928.1	0.9143920856079144
PRPF6	missense	4	789.9	0.6212943787056213
PRPF8	missense	19	931.4,nan	0.0025189974810025176
PRR12	missense	4	2137.5	0.8398151601848398
PRR14L	missense	5	746.4	0.06454493545506454
PRR14	missense	3	173.7,nan	0.11787388212611809
PRR31	missense	2	20.0	0.06645193354806643
PRR35	missense	2	586.0	0.5476544523455475
PRR5L	missense	2	63.0,nan	0.11865988134011865
PRR5	missense	2	264.0	0.3842896157103843
PRRC2A	missense	5	1873.1,nan	0.7293312706687294
PRRC2B	missense	5	1517.7	0.4700625299374702
PRRC2C	missense	3	2361.9	0.544881455118545
PRRG2	missense	4	208.9	0.8575051424948575
PRRT3	missense	2	567.0	0.38174361825638164
PRRT4	missense	2	2296.0,nan	0.9872090127909872
PRSS12	missense	3	1000.5	0.7576242423757578
PRSS27	missense	2	424.0	0.7106032893967105
PRSS36	missense	3	1248.1	0.95004104995895
PRSS50	missense	2	819.0,nan	0.9207520792479208
PRSS57	missense	2	132.0	0.2894787105212895
PRTG	missense	4	830.9	0.47929752070247933
PRTN3	missense	2	471.0	0.8197441802558197
PRUNE2	missense	9	2173.0,nan	0.4901475098524902
PRX	missense	5	299.6	0.010020989979010027
PSAPL1	missense	2	465.0	0.5110674889325111
PSAP	missense	3	316.1	0.34416765583234415
PSAT1	missense	4	175.7	0.21778878221121778
PSCA	missense	2	43.0	0.2564147435852564
PSD3	missense	4	1296.1,nan	0.8361191638808361
PSD4	missense	4	331.2	0.13427886572113432
PSMA6	missense	2	nan	nan
PSMB10	missense	3	222.7	0.6195293804706195
PSMB11	missense	2	92.0	0.20817179182820814
PSMB2	missense	2	146.0	0.4217605782394217
PSMC2	missense	2	470.0,nan	0.5891414108585892
PSMC3	missense	7	152.3	0.027280972719027297
PSMC4	missense	3	352.7	0.604051395948604
PSMC5	missense	9	13.8	1.0526315235457101e-07
PSMD14	missense	2	466.0	0.7345172654827345
PSMD1	missense	5	326.0	0.06538893461106537
PSMD2	missense	3	625.7	0.3933846066153934
PSMD6	missense	2	628.0	0.7173062826937173
PSMD9	missense	2	175.0	0.45714454285545736
PSME4	missense	6	1288.0	0.4428185571814429
PSMG2	missense	2	192.0	0.4192905807094195
PSMG4	missense	4	5.0,nan	0.03470796529203471
PSTK	missense	2	91.0	0.19479580520419473
PSTPIP1	missense	4	153.2	0.13064486935513062
PSTPIP2	missense	2	107.0	0.20425479574520422
PTBP1	missense	5	360.4	0.4166635833364166
PTBP2	missense	2	638.0	0.6196163803836194
PTBP3	missense	3	489.1	0.573051426948573
PTCD1	missense	3	441.6,nan	0.34318865681134325
PTCH1	missense	9	1165.8	0.7286592713407285
PTDSS1	missense	3	523.5	0.7305002694997305
PTDSS2	missense	3	637.7	0.8516611483388516
PTEN	missense	20	178.5	0.005182994817005184
PTGER4	missense	2	381.0	0.5054484945515055
PTGES3L-AARSD1	missense	2	1079.0,nan	0.845983154016846
PTGFRN	missense	2	324.0	0.23265676734323268
PTGIS	missense	2	561.0	0.5878874121125879
PTGS1	missense	3	108.4	0.052051947948052055
PTH1R	missense	3	490.1,nan,nan,nan	0.5622674377325623
PTH2R	missense	2	332.0	0.3647186352813646
PTK2	missense	4	659.7,nan	0.3472556527443473
PTK6	missense	2	1144.0	0.9773260226739773
PTK7	missense	2	381.0	0.22027477972522033
PTOV1	missense	4	349.0,nan,nan	0.5834784165215836
PTPA	missense	2	932.0	0.9704410295589705
PTPN11	missense	62	268.7	1.899998100001899e-05
PTPN12	missense	2	1686.0	0.9127880872119127
PTPN14	missense	2	1353.0	0.6284243715756284
PTPN21	missense	4	1693.7,nan,nan	0.9427170572829427
PTPN23	missense	12	1318.0	0.8936971063028937
PTPN3	missense	2	1214.0	0.6897453102546898
PTPN4	missense	2	1342.0	0.7381612618387381
PTPN6	missense	2	459.0	0.4424175575824424
PTPN7	missense	3	364.4	0.5229194770805228
PTPN9	missense	2	159.0	0.16897583102416894
PTPRB	missense	8	1473.5	0.4390885609114391
PTPRC	missense	6	428.2	0.03460396539603461
PTPRD	missense	7	1334.8,nan,nan	0.46692353307646695
PTPRE	missense	3	872.1,nan	0.8554911445088554
PTPRF	missense	9	1433.1,nan	0.6917703082296918
PTPRG	missense	2	665.0	0.2896607103392896
PTPRJ	missense	4	1475.9	0.8653481346518654
PTPRK	missense	3	1493.2	0.6865163134836866
PTPRM	missense	3	802.8	0.29800370199629794
PTPRN2	missense	2	968.0	0.5272714727285273
PTPRN	missense	6	709.5	0.4766275233724766
PTPRO	missense	2	1064.0	0.48823651176348837
PTPRQ	missense	3	3488.9	0.9563180436819563
PTPRS	missense	10	1236.7	0.42022457977542016
PTPRT	missense	8	918.8	0.3332116667883332
PTPRU	missense	2	844.0	0.3557386442613559
PTPRZ1	missense	7	1745.7	0.617077382922617
PUF60	missense	6	445.3	0.6366353633646367
PUM1	missense	4	1027.1	0.5991954008045991
PUM2	missense	4	411.6	0.12761987238012762
PUM3	missense	2	296.0	0.29280770719229277
PURA	missense	21	151.2	0.039628960371039634
PURB	missense	2	225.0	0.43301056698943297
PUS3	missense	2	399.0,nan	0.47775052224947756
PUSL1	missense	2	52.0	0.11741388258611746
PVR	missense	2	508.0	0.6410873589126411
PWP2	missense	3	1151.3	0.8451931548068452
PWWP2A	missense	3	297.9	0.19532880467119534
PWWP2B	missense	2	956.0	0.7979482020517978
PXDNL	missense	5	862.7	0.4100935899064102
PXDN	missense	2	2029.0	0.7279252720747278
PXN	missense	2	26.0	0.030843969156030847
PYGB	missense	4	587.0	0.4365015634984366
PYGL	missense	2	600.0	0.40737059262940734
PYGM	missense	5	203.1	0.02171397828602171
PYROXD2	missense	3	864.7	0.938005061994938
QARS	missense	3	185.9	0.08196691803308195
QKI	missense	3	538.0	0.7157232842767158
QRICH1	missense	2	548.0,nan,nan	0.4169135830864169
QRICH2	missense	3	1316.8	0.4994405005594993
QSER1	missense	3	655.0	0.1698798301201699
QSOX2	missense	5	734.1	0.8925831074168926
R3HDM1	missense	2	nan	nan
RAB11A	missense	3	55.3	0.09672090327909674
RAB11B	missense	5	107.3	0.2045657954342045
RAB11FIP1	missense	3	1804.0	0.8934921065078935
RAB11FIP3	missense	2	440.0	0.33831766168233846
RAB11FIP5	missense	4	511.1	0.5341364658635341
RAB14	missense	7	8.8	2.999997000002999e-06
RAB19	missense	2	317.0	0.6751733248266751
RAB2A	missense	2	271.0	0.6797643202356798
RAB3A	missense	2	25.0	0.08228491771508226
RAB3D	missense	2	419.0,nan	0.8921431078568921
RAB3GAP1	missense	3	617.8	0.36755863244136744
RAB3GAP2	missense	4	439.8	0.0773989226010774
RAB3IL1	missense	3	336.1	0.5924534075465924
RAB40B	missense	2	158.0	0.35052564947435033
RAB43	missense	3	216.3,nan,nan,nan,nan	0.6907253092746908
RAB5C	missense	5	217.2	0.7504912495087506
RAB6B	missense	2	351.0,nan	0.816097183902816
RABEP2	missense	3	298.3	0.2784137215862785
RABGAP1	missense	2	2528.0	0.957996042003958
RABGGTA	missense	2	51.0,nan	0.061844938155061834
RABL6	missense	2	1222.0	0.7976662023337978
RAC1	missense	8	95.6	0.09931290068709933
RAC3	missense	2	321.0	0.7935772064227936
RACK1	missense	2	899.0	0.9943920056079943
RAD18	missense	2	808.0	0.7826302173697827
RAD21	missense	3	616.0	0.6489013510986488
RAD23B	missense	2	40.0	0.06834593165406833
RAD50	missense	7	1004.2	0.5885824114175886
RAD51	missense	2	354.0,nan	0.5861014138985859
RAD54L2	missense	6	547.4	0.05796894203105797
RAD54L	missense	3	437.0,nan	0.3372856627143373
RAD9A	missense	2	141.0	0.2271857728142272
RADIL	missense	5	536.4	0.18852081147918848
RAF1	missense	8	422.0	0.3295966704033296
RAG1	missense	3	875.8	0.5716224283775717
RAI1	missense	5	1580.0	0.6732063267936731
RALA	missense	4	108.2	0.2645077354922645
RALGAPA1	missense	7	1633.4,nan,nan	0.6507043492956508
RALGAPA2	missense	4	2013.6	0.8512381487618512
RALGAPB	missense	3	830.5,nan	0.31756968243031763
RALGDS	missense	2	1362.0	0.7074162925837074
RALGPS1	missense	3	763.0,nan	0.8762561237438763
RALGPS2	missense	2	7.0	0.009741990258009741
RANBP17	missense	3	1587.1	0.9402380597619402
