ensembl_transcript_enst	ensembl_transcript_version	hgnc_symbol	obs_missense	exp_missense	overall_chisq	n_regions	ensembl_gene_id
ENST00000357043	2	RASSF1	122	150.193156768	5.29221241255	1	ENSG00000068028
ENST00000357066	3	MOB3A	125	119.621389115	0.241841825011	1	ENSG00000172081
ENST00000357067	3	DCTD	63	66.9061192684	0.228047417869	1	ENSG00000129187
ENST00000357068	6	PRODH	167	189.289182012	2.62459602535	1	ENSG00000100033
ENST00000357077	4	ANK2	1135	1210.79604879	4.74484618469	2	ENSG00000145362
ENST00000357083	4	ELAVL4	60	131.724534109	39.0542948433	1	ENSG00000162374
ENST00000357084	3	ATP2A1	315	421.416878585	26.8725640173	1	ENSG00000196296
ENST00000357085	3	TRIM38	137	146.317182823	0.593299393001	1	ENSG00000112343
ENST00000357103	4	ADIPOR2	62	124.34757031	31.2609206104	1	ENSG00000006831
ENST00000357115	3	LRBA	918	865.483010507	3.18669939432	1	ENSG00000198589
ENST00000357123	4	MCRS1	121	177.861206256	18.1782011094	1	ENSG00000187778
ENST00000357134	5	NELL1	294	265.850685241	2.98056001138	1	ENSG00000165973
ENST00000357137	4	XPNPEP3	178	175.60035404	0.0327920793039	1	ENSG00000196236
ENST00000357154	3	SPOCK3	138	138.456851341	0.00150742376447	1	ENSG00000196104
ENST00000357155	1	MYBPHL	148	144.378563623	0.0908362093756	1	ENSG00000221986
ENST00000357156	2	DYNLRB1	27	40.9430821319	4.74828784778	1	ENSG00000125971
ENST00000357164	3	GM2A	76	66.6680325905	1.30625747225	1	ENSG00000196743
ENST00000357166	6	ZDHHC9	35	92.1033960444	35.403665661	1	ENSG00000188706
ENST00000357182	4	ZMYM6	302	317.670365402	0.77300364964	1	ENSG00000163867
ENST00000357183	4	RAET1E	93	82.07588592	1.45397478315	1	ENSG00000164520
ENST00000357191	3	OR2L8	91	89.7515155244	0.0173669879202	1	ENSG00000279263
ENST00000357194	6	UBE2D3	5	49.1413076999	39.6500446703	1	ENSG00000109332
ENST00000357195	3	BCL11B	157	428.965957569	172.427393762	2	ENSG00000127152
ENST00000357198	4	DOK3	215	188.93079692	3.59710200926	1	ENSG00000146094
ENST00000357199	4	WFDC8	83	79.1663437654	0.185646064052	1	ENSG00000158901
ENST00000357203	3	C3orf18	61	57.8512876931	0.171377156618	1	ENSG00000088543
ENST00000357214	5	SFPQ	110	241.965994873	71.9730217132	1	ENSG00000116560
ENST00000357232	4	DCHS2	982	866.762106064	15.3211268766	1	ENSG00000197410
ENST00000357234	5	IRF5	140	188.331255215	12.4032000316	3	ENSG00000128604
ENST00000357242	5	TBC1D8B	241	215.64820374	2.98037990798	1	ENSG00000133138
ENST00000357246	3	MAP1LC3C	45	57.8117179906	2.83921882235	1	ENSG00000197769
ENST00000357250	6	COL9A1	339	298.451413795	5.50906367749	1	ENSG00000112280
ENST00000357276	4	SMARCAL1	302	322.904685735	1.3533587618	1	ENSG00000138375
ENST00000357277	3	REPS2	111	140.63208509	6.24367096742	1	ENSG00000169891
ENST00000357304	4	PRRC2B	843	808.203882673	1.49809943628	1	ENSG00000288701
ENST00000357308	4	GFPT1	94	236.82705621	86.1369824545	3	ENSG00000198380
ENST00000357321	4	NUDT13	118	102.887638438	2.2197367481	1	ENSG00000166321
ENST00000357324	6	ATP13A1	320	457.467774413	41.3086780295	1	ENSG00000105726
ENST00000357330	2	GALP	44	40.7122606266	0.2655030701	1	ENSG00000197487
ENST00000357338	3	DLK2	113	153.442785776	10.6594709753	2	ENSG00000171462
ENST00000357360	4	LAGE3	42	42.0828240083	0.000163007509999	1	ENSG00000196976
ENST00000357366	3	OR11G2	111	102.073961238	0.780553306767	1	ENSG00000196832
ENST00000357368	4	PTPRS	580	922.061478295	126.896153551	2	ENSG00000105426
ENST00000357374	2	IFNA10	52	47.4076824437	0.444851539896	1	ENSG00000186803
ENST00000357377	3	OR5B17	138	89.3333729111	26.512382943	1	ENSG00000197786
ENST00000357385	3	ANAPC11	56	67.0351823008	1.81658711488	1	ENSG00000141552
ENST00000357387	3	RICTOR	376	514.138928698	37.1151892156	2	ENSG00000164327
ENST00000357388	3	SMC4	371	373.873963298	0.0220921108472	1	ENSG00000113810
ENST00000357392	4	CCRL2	134	105.787782172	7.52382948615	1	ENSG00000121797
ENST00000357394	4	ERGIC3	99	146.018248119	15.1399957519	1	ENSG00000125991
ENST00000357396	3	CEACAM3	94	86.0250530521	0.739316938092	1	ENSG00000170956
ENST00000357398	3	SCN2A	283	620.565628282	183.623694585	3	ENSG00000136531
ENST00000357402	5	MVP	300	368.509382223	12.7365426201	1	ENSG00000013364
ENST00000357421	4	SLC25A53	62	72.469245324	1.51243602942	1	ENSG00000269743
ENST00000357424	2	GIP	58	44.6703734036	3.97755674872	1	ENSG00000159224
ENST00000357430	3	ACSL3	196	227.658028593	4.40235198644	3	ENSG00000123983
ENST00000357436	4	SH3BP1	201	220.151465279	1.66602853108	3	ENSG00000100092
ENST00000357438	2	OR8D2	101	88.0977219188	1.88959233064	1	ENSG00000279116
ENST00000357440	2	SLC29A2	157	148.982141495	0.431501751573	1	ENSG00000174669
ENST00000357447	2	FRMD4A	280	414.526545745	43.6579796778	2	ENSG00000151474
ENST00000357450	4	SMC1B	313	355.380126697	5.05395491735	1	ENSG00000077935
ENST00000357460	5	HOMEZ	167	182.136428946	1.25791135012	1	ENSG00000215271
ENST00000357461	2	TMEM229B	37	75.9904522028	20.0058733553	1	ENSG00000198133
ENST00000357479	5	STRN3	226	231.982078758	0.154258753348	2	ENSG00000196792
ENST00000357485	3	ARID5A	182	204.93991079	2.56777464689	3	ENSG00000196843
ENST00000357500	4	POP5	50	69.2794444498	5.36518416457	1	ENSG00000167272
ENST00000357503	2	TOR4A	60	180.941003636	80.8369914314	1	ENSG00000198113
ENST00000357525	5	PLN	14	19.0784967432	1.35184283742	1	ENSG00000198523
ENST00000357529	3	RIMKLB	74	149.039783987	37.7816515175	1	ENSG00000166532
ENST00000357552	3	SYCP2	480	378.289171005	27.3470496321	1	ENSG00000196074
ENST00000357559	4	FXR1	113	218.453583351	50.905359715	2	ENSG00000114416
ENST00000357585	2	SSTR2	107	121.909527228	1.82343420749	1	ENSG00000180616
ENST00000357586	2	AP1B1	225	370.585959335	57.1939411667	2	ENSG00000100280
ENST00000357605	2	OR51D1	136	94.9258547706	17.772664891	1	ENSG00000197428
ENST00000357606	3	DNAJC14	211	244.058405811	4.47785517224	2	ENSG00000135392
ENST00000357607	2	BMX	113	137.089205247	4.23293583479	1	ENSG00000102010
ENST00000357618	5	HFE	112	120.833953743	0.645834521806	1	ENSG00000010704
ENST00000357627	1	OR14A16	96	87.1422661182	0.900360445234	1	ENSG00000196772
ENST00000357628	3	POT1	145	179.208281571	6.52986858533	2	ENSG00000128513
ENST00000357632	2	CCR9	98	114.849330184	2.47193368198	1	ENSG00000173585
ENST00000357635	5	FAM219B	67	76.0038799292	1.06665414786	1	ENSG00000178761
ENST00000357637	5	PIGN	248	191.572762149	16.6204899684	1	ENSG00000197563
ENST00000357640	4	DENND2D	131	153.666070845	3.34329344619	1	ENSG00000162777
ENST00000357641	6	BRPF3	336	457.553785527	32.2919911131	3	ENSG00000096070
ENST00000357666	4	ZNF816	213	190.08281763	2.76299170191	1	ENSG00000180257
ENST00000357668	1	ASAP1	248	354.138069773	31.8104457459	2	ENSG00000153317
ENST00000357681	5	ATP2B4	342	438.047324761	21.0595706727	3	ENSG00000058668
ENST00000357685	5	BCO2	205	177.170533267	4.37137713804	1	ENSG00000197580
ENST00000357700	6	ASB13	114	109.686357502	0.169642898386	1	ENSG00000196372
ENST00000357701	5	MYBPC2	437	425.067909521	0.334945969811	1	ENSG00000086967
ENST00000357702	5	SAP130	251	373.686876172	40.2798988797	2	ENSG00000136715
ENST00000357716	4	GRM7	249	364.492836078	36.5949447149	1	ENSG00000196277
ENST00000357726	4	PRAMEF12	194	153.593077971	10.6301623058	1	ENSG00000116726
ENST00000357727	2	CREB5	155	189.159966842	6.16887047589	1	ENSG00000146592
ENST00000357731	5	NEGR1	90	118.572347272	6.88507099197	1	ENSG00000172260
ENST00000357736	4	MAFG	34	67.5451774163	16.6596487112	1	ENSG00000197063
ENST00000357742	4	MCTP2	395	296.825092407	32.4713534247	1	ENSG00000140563
ENST00000357743	4	GOLGA7	23	42.915025401	9.24171040371	1	ENSG00000147533
ENST00000357749	2	CHM	112	116.259796918	0.15608034989	1	ENSG00000188419
ENST00000357759	5	HHLA2	117	117.815321154	0.0056422931877	1	ENSG00000114455
ENST00000357765	2	UNC50	62	79.1009462416	3.69707792704	1	ENSG00000115446
ENST00000357771	3	GJA9	165	145.423667943	2.63528476627	1	ENSG00000131233
ENST00000357774	5	ZNF98	58	118.384477842	30.8003653074	1	ENSG00000197360
ENST00000357780	3	APOA4	198	167.606080708	5.51167550754	1	ENSG00000110244
ENST00000357814	3	NAT9	78	72.8013138077	0.371234208729	1	ENSG00000109065
ENST00000357821	2	OR8D1	115	86.9282954949	9.06517940257	1	ENSG00000196341
ENST00000357847	4	AIG1	73	77.4079442392	0.251007472255	1	ENSG00000146416
ENST00000357849	4	COPS5	35	103.710166008	45.521929957	1	ENSG00000121022
ENST00000357877	2	SEMA4F	289	309.537347252	1.36262275266	1	ENSG00000135622
ENST00000357878	5	HMX3	89	153.131535267	26.8583071969	1	ENSG00000188620
ENST00000357881	4	RFX4	197	261.828009058	16.0512650022	1	ENSG00000111783
ENST00000357901	4	ZNF441	162	191.351317146	4.50218912028	1	ENSG00000197044
ENST00000357947	3	TLL2	423	419.601822462	0.0275204013939	1	ENSG00000095587
ENST00000357949	4	SERTAD1	65	75.9480439744	1.57817977387	1	ENSG00000197019
ENST00000357967	4	ERI2	70	64.1182123928	0.539556924088	1	ENSG00000196678
ENST00000357985	2	FAM3B	83	76.4037336051	0.569484347153	1	ENSG00000183844
ENST00000357988	5	PHF8	94	238.442525272	87.4996734881	3	ENSG00000172943
ENST00000357992	4	ELK4	123	118.876081472	0.143062454725	1	ENSG00000158711
ENST00000357997	5	ANKLE2	343	313.851582433	2.70710837287	1	ENSG00000176915
ENST00000358007	3	DDX47	157	163.139986199	0.231086390264	1	ENSG00000213782
ENST00000358011	4	C1orf109	60	74.7835649584	2.92248427848	1	ENSG00000116922
ENST00000358015	3	RAD23B	84	113.198439401	7.53145421402	1	ENSG00000119318
ENST00000358022	3	TUSC1	55	85.3049103709	10.7659405373	1	ENSG00000198680
ENST00000358024	3	TMCC2	216	330.124686371	39.453105378	1	ENSG00000133069
ENST00000358025	3	SYNE2	2353	1968.35457316	75.1653723415	1	ENSG00000054654
ENST00000358039	4	ST7L	181	162.199222337	2.17922894834	1	ENSG00000007341
ENST00000358047	3	FAM47C	305	310.676390618	0.103713740136	1	ENSG00000198173
ENST00000358056	3	GMFB	32	45.9469003021	4.23349620446	1	ENSG00000197045
ENST00000358065	4	SETMAR	184	144.376991426	10.8741898063	1	ENSG00000170364
ENST00000358075	6	MAGT1	63	86.8088321001	6.52998631886	1	ENSG00000102158
ENST00000358102	3	NR3C2	246	312.510432947	14.1551680343	2	ENSG00000151623
ENST00000358117	5	MPPED2	59	101.952371192	18.0957653998	1	ENSG00000066382
ENST00000358127	4	PAX5	78	163.309569967	44.5639697016	2	ENSG00000196092
ENST00000358129	4	FHL2	97	104.389753587	0.523120863871	1	ENSG00000115641
ENST00000358130	2	HMGN5	28	21.1653331308	2.20703689968	1	ENSG00000198157
ENST00000358136	3	VPS13D	1301	1445.10153313	14.3694068374	2	ENSG00000048707
ENST00000358149	3	ZNF346	59	88.1547259949	9.64211547642	1	ENSG00000113761
ENST00000358154	3	METTL9	45	94.695222606	26.0796171327	1	ENSG00000197006
ENST00000358155	4	DNM3	186	267.380293647	24.7690362805	3	ENSG00000197959
ENST00000358160	4	GRAMD1C	193	189.124847396	0.0794015588573	1	ENSG00000178075
ENST00000358173	3	EPHB4	322	444.395937054	33.7104013747	1	ENSG00000196411
ENST00000358184	2	CTSE	164	135.019592513	6.22031219682	1	ENSG00000196188
ENST00000358196	3	GAD1	139	213.741683251	26.1358436514	1	ENSG00000128683
ENST00000358201	4	RABEP2	231	234.66204804	0.0571485502739	1	ENSG00000177548
ENST00000358204	4	TES	144	126.449973463	2.43577300201	1	ENSG00000135269
ENST00000358215	3	GMPPA	124	157.427429235	7.09782933428	1	ENSG00000144591
ENST00000358220	1	WDR37	133	220.211618893	34.5388972123	1	ENSG00000047056
ENST00000358230	3	TMBIM4	58	63.2570203952	0.436888479148	1	ENSG00000155957
ENST00000358241	1	RTP2	112	92.5472658473	4.08881734703	1	ENSG00000198471
ENST00000358268	2	LCA5L	199	174.556924754	3.42274549314	1	ENSG00000157578
ENST00000358273	4	NF1	480	850.96022303	161.713183938	3	ENSG00000196712
ENST00000358278	3	TPM1	31	101.346367406	48.8287003657	1	ENSG00000140416
ENST00000358290	4	HSD17B11	75	87.59141710910001	1.81003790152	1	ENSG00000198189
ENST00000358293	3	FAM217B	126	114.237707316	1.2110846098	1	ENSG00000196227
ENST00000358296	6	ZNF100	174	147.154666627	4.89737729988	1	ENSG00000197020
ENST00000358303	4	ZC3HC1	162	176.036141219	1.11916370667	1	ENSG00000091732
ENST00000358309	3	CX3CR1	112	126.4810078	1.65795316278	1	ENSG00000168329
ENST00000358321	3	SUSD2	344	351.088472602	0.143116187926	1	ENSG00000099994
ENST00000358337	5	WDR55	125	139.547454984	1.51653390272	1	ENSG00000120314
ENST00000358344	3	HNRNPAB	72	100.041569642	7.86002889401	1	ENSG00000197451
ENST00000358350	4	FRYL	766	896.421213962	18.9751121309	2	ENSG00000075539
ENST00000358353	3	CDHR5	428	353.019641405	15.9256129565	1	ENSG00000099834
ENST00000358365	3	RHOT1	135	205.23084889	24.0332881847	1	ENSG00000126858
ENST00000358368	4	XAB2	313	448.219450432	40.7931868138	1	ENSG00000076924
ENST00000358372	4	WTAP	70	126.595100305	25.3011796732	2	ENSG00000146457
ENST00000358377	2	DCAF4	191	208.522091438	1.47237967085	1	ENSG00000119599
ENST00000358383	5	PARPBP	195	141.604475546	20.1341237325	1	ENSG00000185480
ENST00000358385	6	ATL1	98	161.724314316	25.1093241742	1	ENSG00000198513
ENST00000358387	4	TXNDC15	130	132.947032914	0.065326790702	1	ENSG00000113621
ENST00000358415	4	ITIH2	360	325.107449471	3.74488521992	1	ENSG00000151655
ENST00000358430	3	TXLNB	255	226.862494103	3.48986394261	1	ENSG00000164440
ENST00000358432	5	EPHA2	353	445.781391262	19.3107804257	3	ENSG00000142627
ENST00000358433	2	OR6C6	128	86.7959829527	19.5604792189	1	ENSG00000188324
ENST00000358435	4	TOMM7	18	17.0989432514	0.047482657391	1	ENSG00000196683
ENST00000358465	2	TRIM33	144	318.135935184	95.3156200503	3	ENSG00000197323
ENST00000358485	4	CASP8	130	150.503854797	2.79333750025	1	ENSG00000064012
ENST00000358491	4	ZNF429	237	184.414177831	14.9948812274	1	ENSG00000197013
ENST00000358495	3	RAD52	158	148.600290227	0.594578541472	1	ENSG00000002016
ENST00000358511	6	COL6A6	805	689.633659393	19.2992212081	1	ENSG00000206384
ENST00000358514	4	PSMB10	83	142.333213047	24.7337223345	1	ENSG00000205220
ENST00000358524	3	PATE2	39	32.3514730513	1.36633378384	1	ENSG00000196844
ENST00000358525	4	SLC6A20	214	231.819048059	1.36968241567	1	ENSG00000163817
ENST00000358526	2	AKAP4	170	165.609773802	0.116382539673	1	ENSG00000147081
ENST00000358531	4	ARHGAP19	154	163.568117868	0.55969880147	1	ENSG00000213390
ENST00000358536	4	PLXNB1	624	801.682629351	39.381066294	2	ENSG00000164050
ENST00000358540	2	PTPN5	192	222.374523795	4.14890914667	1	ENSG00000110786
ENST00000358544	2	VPS13B	1226	1167.60714009	2.92026827458	1	ENSG00000132549
ENST00000358559	2	MSMB	29	34.2582375874	0.807077785453	1	ENSG00000263639
ENST00000358571	2	PFN3	47	75.0263188241	10.4693200885	1	ENSG00000196570
ENST00000358572	5	TMA16	66	61.7517929288	0.292254887899	1	ENSG00000198498
ENST00000358585	1	SCGB1D4	27	24.6067330396	0.232770710956	1	ENSG00000197745
ENST00000358595	5	ARNT	187	253.544242142	17.4649446772	3	ENSG00000143437
ENST00000358602	4	ANKRD17	487	787.714158298	114.79926322	4	ENSG00000132466
ENST00000358615	4	GYPE	33	22.034665909	5.45679032415	1	ENSG00000197465
ENST00000358625	3	WDR5	47	126.219797279	49.721013789	2	ENSG00000196363
ENST00000358642	2	OR5AC2	135	94.1374784945	17.7373102667	1	ENSG00000196578
ENST00000358647	3	GIMAP5	124	94.1626246748	9.45458953987	1	ENSG00000196329
ENST00000358649	4	PASK	505	513.272517398	0.133329842866	2	ENSG00000115687
ENST00000358658	3	NAALADL1	275	273.303551908	0.0105301819543	1	ENSG00000168060
ENST00000358664	4	MAX	29	67.2379963607	21.7458051224	1	ENSG00000125952
ENST00000358666	3	UBL5	14	35.8910244257	13.3519997847	1	ENSG00000198258
ENST00000358671	5	FCGR2B	41	73.6812527952	14.4957400118	1	ENSG00000072694
ENST00000358677	5	SPATS2L	149	167.24624721	1.99063083807	1	ENSG00000196141
ENST00000358689	4	ENTPD4	241	220.830971925	1.84208623427	1	ENSG00000197217
ENST00000358691	5	HELZ	465	594.935497973	28.3782589725	2	ENSG00000198265
ENST00000358697	4	ZXDA	129	207.077491924	29.438712477	1	ENSG00000198205
ENST00000358701	5	QSOX2	236	293.427893875	11.2394324595	2	ENSG00000165661
ENST00000358704	4	ZBTB18	103	200.202657626	47.1939621659	1	ENSG00000179456
ENST00000358731	4	BDP1	873	709.103870093	37.8815326376	1	ENSG00000145734
ENST00000358741	3	NLGN3	95	204.260055251	58.4439265857	3	ENSG00000196338
ENST00000358743	1	SMTN	376	416.85388075	4.00389596786	2	ENSG00000183963
ENST00000358746	2	TTC37	476	422.628817838	6.73991683755	1	ENSG00000198677
ENST00000358752	2	FUT4	146	273.026333115	59.0993884019	1	ENSG00000196371
ENST00000358755	4	FZD6	189	209.914925582	2.08386378855	1	ENSG00000164930
ENST00000358763	2	SYN3	200	206.616185069	0.211860967496	1	ENSG00000185666
ENST00000358768	2	PARD3B	483	370.522206702	34.1443879919	1	ENSG00000116117
ENST00000358769	2	PBLD	95	95.4181556686	0.00183250411757	1	ENSG00000108187
ENST00000358771	4	SIRPA	120	194.863554995	28.761416503	3	ENSG00000198053
ENST00000358776	4	ACADSB	139	118.76618648	3.44716978534	1	ENSG00000196177
ENST00000358780	5	FAM76B	83	92.9684564406	1.06885848828	1	ENSG00000077458
ENST00000358781	2	FAM3D	92	84.2448901904	0.713891703379	1	ENSG00000198643
ENST00000358791	5	BCAS4	46	49.7264142429	0.279251245462	1	ENSG00000124243
ENST00000358792	7	GTPBP3	218	249.410477617	3.95580054846	1	ENSG00000130299
ENST00000358807	3	MICAL1	465	417.77459709	5.33837790901	1	ENSG00000135596
ENST00000358812	4	MANEA	170	139.939186834	6.45746562237	1	ENSG00000172469
ENST00000358813	4	CCL20	31	35.2562064193	0.513818556316	1	ENSG00000115009
ENST00000358821	3	CNDP1	200	197.148520625	0.0412426864698	1	ENSG00000150656
ENST00000358823	2	CAMSAP2	353	437.069780342	16.1707083965	2	ENSG00000118200
ENST00000358825	5	PRDM10	293	461.644078938	61.6076901199	2	ENSG00000170325
ENST00000358835	3	REV3L	886	885.187924119	0.000745002521848	2	ENSG00000009413
ENST00000358842	3	GK2	191	169.198897467	2.80904946059	1	ENSG00000196475
ENST00000358849	4	ABCB8	308	328.399847581	1.2672167311	1	ENSG00000197150
ENST00000358859	2	CCER1	149	171.562652405	2.96727333379	1	ENSG00000197651
ENST00000358864	1	TMC2	311	296.934738267	0.666246020123	1	ENSG00000149488
ENST00000358867	6	TMEM126B	74	59.8439518182	3.34860406167	1	ENSG00000171204
ENST00000358869	2	FAM114A1	200	174.457413463	3.73973059688	1	ENSG00000197712
ENST00000358894	6	COL20A1	523	421.090298579	24.6635633228	1	ENSG00000101203
ENST00000358901	6	VCP	74	304.746199975	174.715250945	1	ENSG00000165280
ENST00000358912	4	PELI1	86	141.897616461	22.0197040931	1	ENSG00000197329
ENST00000358913	5	MYPN	461	445.822186331	0.516721766721	1	ENSG00000138347
ENST00000358927	2	AVPR2	89	125.997374622	10.8637638922	1	ENSG00000126895
ENST00000358933	5	EDC4	361	509.306078422	43.1856084757	3	ENSG00000038358
ENST00000358951	2	RAB3GAP2	401	390.091485575	0.30504558892	1	ENSG00000118873
ENST00000358984	4	ANKRD30B	244	232.180146987	0.601726405437	2	ENSG00000180777
ENST00000358993	2	SPANXC	17	27.1530990206	3.79645136065	2	ENSG00000198573
ENST00000359013	4	TGFBR2	145	211.921032738	21.1325160358	1	ENSG00000163513
ENST00000359015	4	MAP3K5	313	449.531499028	41.4672837545	2	ENSG00000197442
ENST00000359032	5	AP2A1	164	369.064663225	113.940781369	2	ENSG00000196961
ENST00000359039	4	KLHL9	142	187.488348451	11.0363649894	1	ENSG00000198642
ENST00000359042	2	C17orf80	224	175.515428251	13.3934305439	1	ENSG00000141219
ENST00000359052	4	SMARCAD1	182	290.423454874	40.47760389	2	ENSG00000163104
ENST00000359062	3	PDE3A	346	403.380827818	8.16240925194	3	ENSG00000172572
ENST00000359086	3	SFTA2	24	20.1629251838	0.730208688027	1	ENSG00000196260
ENST00000359106	5	CACNA1G	598	903.811292062	103.47353167	7	ENSG00000006283
ENST00000359114	4	NOL12	95	96.6800011056	0.0291932528174	1	ENSG00000273899
ENST00000359125	2	KCNQ2	171	381.291919989	115.981192609	2	ENSG00000075043
ENST00000359154	2	WWP2	305	370.86159101	11.6964098616	1	ENSG00000198373
ENST00000359156	4	CD163	271	363.907675188	23.7198517575	1	ENSG00000177575
ENST00000359175	4	SPTSSB	29	24.5503295259	0.806488862278	1	ENSG00000196542
ENST00000359195	3	PIK3CG	326	422.965377099	22.2294420892	1	ENSG00000105851
ENST00000359202	3	FTHL17	51	60.26863512	1.42541135728	1	ENSG00000132446
ENST00000359204	4	FRA10AC1	92	79.5369627908	1.95289449115	1	ENSG00000148690
ENST00000359221	3	MAPK10	73	146.656533931	36.9931352209	3	ENSG00000109339
ENST00000359227	3	ELAVL3	75	182.005875614	62.9114712771	1	ENSG00000196361
ENST00000359228	3	LYPD2	51	50.610192063	0.00300236417968	1	ENSG00000197353
ENST00000359232	3	SLC25A29	114	130.68862605	2.13109776924	1	ENSG00000197119
ENST00000359236	5	VSIG10	166	172.997294447	0.283022516212	1	ENSG00000176834
ENST00000359237	4	PLAC1	48	43.5839562386	0.447445440614	1	ENSG00000170965
ENST00000359240	3	ADAM29	273	241.38607349	4.14042258084	1	ENSG00000168594
ENST00000359242	3	ODF2L	213	148.413561718	28.1066498346	1	ENSG00000122417
ENST00000359246	4	PHF2	255	385.984845403	44.4500086715	2	ENSG00000197724
ENST00000359263	4	MYOF	729	718.782445999	0.145243404786	1	ENSG00000138119
ENST00000359271	2	SLC2A10	226	197.010295421	4.26578199783	1	ENSG00000197496
ENST00000359286	4	ZNF705A	22	82.2757427394	44.1584000559	1	ENSG00000196946
ENST00000359299	3	ANXA10	113	94.1260950569	3.78454335735	1	ENSG00000109511
ENST00000359308	4	XRCC6	105	191.689880684	39.2046538202	1	ENSG00000196419
ENST00000359314	5	CD2AP	194	171.270921112	3.01633823028	1	ENSG00000198087
